-9.1217, -4.1309, 6.1355
-10.2458, -4.4999, 6.2531
-11.4399, -4.8957, 6.4546
-12.7071, -5.3064, 6.7508
-14.0436, -5.7149, 7.1515
-15.4364, -6.0978, 7.6641
-16.8616, -6.4252, 8.2902
-18.2825, -6.6620, 9.0228
-19.6487, -6.7699, 9.8424
-20.8973, -6.7130, 10.7147
-21.9565, -6.4646, 11.5902
-22.7530, -6.0149, 12.4079
-23.2211, -5.3774, 13.1029
-23.3133, -4.5903, 13.6178
-23.0095, -3.7124, 13.9135
-22.3216, -2.8125, 13.9770
-21.2918, -1.9572, 13.8220
-19.9864, -1.1992, 13.4840
-18.4851, -0.5717, 13.0100
-16.8704, -0.0872, 12.4490
-15.2187, 0.2585, 11.8447
-13.5944, 0.4808, 11.2307
-12.0469, 0.6006, 10.6304
-10.6111, 0.6399, 10.0579
-9.3086, 0.6192, 9.5201
-8.1503, 0.5557, 9.0191
-7.1388, 0.4633, 8.5539
-6.2710, 0.3521, 8.1221
-5.5399, 0.2297, 7.7206
-4.9367, 0.1008, 7.3466
-4.4512, -0.0317, 6.9971
-4.0737, -0.1664, 6.6698
-3.7947, -0.3032, 6.3630
-3.6061, -0.4428, 6.0751
-3.5009, -0.5869, 5.8053
-3.4736, -0.7374, 5.5529
-3.5204, -0.8968, 5.3178
-3.6390, -1.0681, 5.1003
-3.8288, -1.2546, 4.9010
-4.0909, -1.4599, 4.7214
-4.4281, -1.6880, 4.5632
-4.8445, -1.9430, 4.4292
-5.3462, -2.2293, 4.3232
-5.9406, -2.5515, 4.2501
-6.6365, -2.9140, 4.2166
-7.4436, -3.3205, 4.2311
-8.3724, -3.7736, 4.3045
-9.4331, -4.2741, 4.4504
-10.6346, -4.8192, 4.6852
-11.9824, -5.4010, 5.0278
-13.4763, -6.0044, 5.4990
-15.1069, -6.6041, 6.1194
-16.8511, -7.1623, 6.9054
-18.6675, -7.6279, 7.8636
-20.4919, -7.9374, 8.9835
-22.2353, -8.0216, 10.2285
-23.7860, -7.8175, 11.5309
-25.0189, -7.2860, 12.7924
-25.8117, -6.4292, 13.8962
-26.0669, -5.3012, 14.7297
-25.7326, -4.0031, 15.2121
-24.8158, -2.6623, 15.3148
-23.3821, -1.4025, 15.0661
-21.5414, -0.3171, 14.5383
-19.4265, 0.5439, 13.8241
-17.1703, 1.1723, 13.0135
-14.8894, 1.5900, 12.1793
-12.6748, 1.8356, 11.3710
-10.5896, 1.9518, 10.6170
-8.6716, 1.9786, 9.9294
-6.9381, 1.9495, 9.3097
-5.3909, 1.8903, 8.7536
-4.0214, 1.8205, 8.2541
-2.8143, 1.7537, 7.8039
-1.7502, 1.6995, 7.3961
-0.8082, 1.6643, 7.0251
0.0333, 1.6526, 6.6864
0.7954, 1.6673, 6.3766
1.4985, 1.7109, 6.0937
2.1618, 1.7850, 5.8365
2.8038, 1.8915, 5.6047
3.4417, 2.0322, 5.3992
4.0923, 2.2090, 5.2215
4.7714, 2.4241, 5.0745
5.4947, 2.6799, 4.9621
6.2772, 2.9785, 4.8897
7.1335, 3.3221, 4.8644
8.0777, 3.7115, 4.8952
9.1226, 4.1464, 4.9933
10.2788, 4.6236, 5.1723
11.5539, 5.1358, 5.4477
12.9499, 5.6702, 5.8365
14.4610, 6.2060, 6.3556
16.0701, 6.7125, 7.0189
17.7452, 7.1487, 7.8330
19.4359, 7.4634, 8.7916
21.0711, 7.5993, 9.8693
22.5605, 7.5018, 11.0162
23.8002, 7.1314, 12.1572
24.6841, 6.4774, 13.1989
25.1202, 5.5687, 14.0441
25.0486, 4.4745, 14.6129
24.4541, 3.2932, 14.8611
23.3714, 2.1311, 14.7901
21.8785, 1.0800, 14.4424
20.0812, 0.2015, 13.8871
18.0956, -0.4782, 13.2012
16.0317, -0.9626, 12.4541
13.9821, -1.2754, 11.6990
12.0170, -1.4496, 10.9712
10.1841, -1.5201, 10.2903
8.5112, -1.5184, 9.6643
7.0100, -1.4707, 9.0935
5.6804, -1.3972, 8.5741
4.5144, -1.3129, 8.1009
3.4986, -1.2286, 7.6677
2.6169, -1.1517, 7.2692
1.8519, -1.0870, 6.9007
1.1860, -1.0377, 6.5583
0.6023, -1.0058, 6.2389
0.0845, -0.9927, 5.9402
-0.3826, -0.9992, 5.6604
-0.8130, -1.0262, 5.3984
-1.2198, -1.0744, 5.1532
-1.6153, -1.1448, 4.9246
-2.0111, -1.2389, 4.7125
-2.4186, -1.3582, 4.5174
-2.8487, -1.5049, 4.3403
-3.3125, -1.6816, 4.1827
-3.8214, -1.8915, 4.0468
-4.3872, -2.1380, 3.9359
-5.0223, -2.4250, 3.8543
-5.7397, -2.7568, 3.8078
-6.5533, -3.1373, 3.8043
-7.4773, -3.5700, 3.8538
-8.5257, -4.0569, 3.9692
-9.7119, -4.5978, 4.1665
-11.0467, -5.1878, 4.4652
-12.5363, -5.8157, 4.8875
-14.1791, -6.4611, 5.4574
-15.9613, -7.0908, 6.1975
-17.8517, -7.6564, 7.1237
-19.7960, -8.0941, 8.2377
-21.7124, -8.3277, 9.5172
-23.4909, -8.2791, 10.9064
-24.9986, -7.8858, 12.3122
-26.0945, -7.1231, 13.6103
-26.6522, -6.0223, 14.6664
-26.5865, -4.6752, 15.3674
-25.8735, -3.2177, 15.6524
-24.5589, -1.7970, 15.5275
-22.7472, -0.5363, 15.0587
-20.5795, 0.4884, 14.3471
-18.2060, 1.2530, 13.4997
-15.7639, 1.7737, 12.6072
-13.3634, 2.0909, 11.7341
-11.0830, 2.2538, 10.9186
-8.9713, 2.3094, 10.1782
-7.0522, 2.2977, 9.5162
-5.3305, 2.2501, 8.9285
-3.7984, 2.1900, 8.4072
-2.4395, 2.1337, 7.9436
-1.2327, 2.0927, 7.5299
-0.1545, 2.0749, 7.1595
0.8193, 2.0854, 6.8275
1.7127, 2.1279, 6.5304
2.5487, 2.2050, 6.2664
3.3492, 2.3189, 6.0349
4.1351, 2.4712, 5.8367
4.9259, 2.6638, 5.6740
5.7400, 2.8980, 5.5501
6.5948, 3.1750, 5.4702
7.5063, 3.4956, 5.4408
8.4892, 3.8592, 5.4703
9.5562, 4.2637, 5.5691
10.7169, 4.7040, 5.7494
11.9772, 5.1711, 6.0244
13.3367, 5.6506, 6.4084
14.7870, 6.1208, 6.9140
16.3084, 6.5521, 7.5500
17.8676, 6.9060, 8.3175
19.4149, 7.1376, 9.2050
20.8837, 7.1992, 10.1837
22.1928, 7.0487, 11.2048
23.2523, 6.6592, 12.2005
23.9744, 6.0301, 13.0911
24.2867, 5.1930, 13.7978
24.1458, 4.2104, 14.2591
23.5468, 3.1655, 14.4437
22.5250, 2.1452, 14.3564
21.1502, 1.2237, 14.0340
19.5143, 0.4504, 13.5335
17.7167, -0.1527, 12.9175
15.8517, -0.5875, 12.2434
13.9997, -0.8720, 11.5560
12.2227, -1.0327, 10.8860
10.5641, -1.0980, 10.2515
9.0505, -1.0941, 9.6608
7.6945, -1.0432, 9.1159
6.4984, -0.9631, 8.6148
5.4575, -0.8669, 8.1535
4.5618, -0.7641, 7.7275
3.7991, -0.6613, 7.3326
3.1556, -0.5625, 6.9647
2.6175, -0.4702, 6.6203
2.1715, -0.3858, 6.2969
1.8049, -0.3094, 5.9920
1.5067, -0.2409, 5.7038
1.2667, -0.1797, 5.4309
1.0763, -0.1248, 5.1720
0.9280, -0.0754, 4.9261
0.8156, -0.0303, 4.6924
0.7339, 0.0116, 4.4701
0.6788, 0.0513, 4.2587
0.6470, 0.0899, 4.0575
0.6359, 0.1286, 3.8660
0.6440, 0.1683, 3.6839
0.6702, 0.2103, 3.5107
0.7139, 0.2557, 3.3460
0.7756, 0.3058, 3.1896
0.8558, 0.3618, 3.0412
0.9560, 0.4254, 2.9007
1.0781, 0.4982, 2.7679
1.2246, 0.5821, 2.6429
1.3990, 0.6792, 2.5258
1.6052, 0.7921, 2.4170
1.8482, 0.9237, 2.3170
2.1338, 1.0774, 2.2267
2.4691, 1.2569, 2.1475
2.8623, 1.4668, 2.0812
3.3231, 1.7121, 2.0306
3.8626, 1.9986, 1.9995
4.4940, 2.3325, 1.9931
5.2318, 2.7207, 2.0186
6.0928, 3.1701, 2.0857
7.0949, 3.6873, 2.2076
8.2573, 4.2773, 2.4014
9.5991, 4.9423, 2.6895
11.1371, 5.6786, 3.0998
12.8831, 6.4732, 3.6658
14.8384, 7.2989, 4.4251
16.9872, 8.1082, 5.4145
19.2874, 8.8282, 6.6614
21.6610, 9.3587, 8.1700
23.9855, 9.5791, 9.9024
26.0936, 9.3685, 11.7619
27.7846, 8.6411, 13.5877
28.8540, 7.3881, 15.1742
29.1364, 5.7046, 16.3193
28.5499, 3.7805, 16.8870
27.1207, 1.8501, 16.8518
24.9773, 0.1228, 16.3004
22.3159, -1.2690, 15.3906
19.3537, -2.2836, 14.2958
16.2887, -2.9509, 13.1603
13.2758, -3.3398, 12.0817
10.4196, -3.5298, 11.1120
7.7798, -3.5935, 10.2699
5.3799, -3.5885, 9.5537
3.2183, -3.5572, 8.9522
1.2770, -3.5289, 8.4514
-0.4710, -3.5226, 8.0381
-2.0574, -3.5504, 7.7018
-3.5149, -3.6188, 7.4351
-4.8756, -3.7313, 7.2340
-6.1691, -3.8884, 7.0972
-7.4223, -4.0887, 7.0261
-8.6582, -4.3284, 7.0241
-9.8952, -4.6017, 7.0962
-11.1468, -4.8998, 7.2486
-12.4204, -5.2105, 7.4875
-13.7162, -5.5180, 7.8182
-15.0258, -5.8017, 8.2432
-16.3315, -6.0373, 8.7605
-17.6050, -6.1971, 9.3612
-18.8077, -6.2530, 10.0270
-19.8923, -6.1794, 10.7297
-20.8055, -5.9585, 11.4307
-21.4939, -5.5847, 12.0846
-21.9101, -5.0686, 12.6441
-22.0201, -4.4377, 13.0670
-21.8094, -3.7333, 13.3238
-21.2859, -3.0045, 13.4021
-20.4798, -2.3001, 13.3078
-19.4393, -1.6612, 13.0626
-18.2241, -1.1163, 12.6981
-16.8982, -0.6802, 12.2494
-15.5233, -0.3549, 11.7500
-14.1539, -0.1332, 11.2279
-12.8343, -0.0024, 10.7043
-11.5982, 0.0528, 10.1938
-10.4691, 0.0475, 9.7052
-9.4614, -0.0047, 9.2432
-8.5824, -0.0924, 8.8095
-7.8341, -0.2065, 8.4042
-7.2146, -0.3406, 8.0261
-6.7197, -0.4902, 7.6742
-6.3441, -0.6527, 7.3471
-6.0819, -0.8267, 7.0439
-5.9278, -1.0125, 6.7642
-5.8770, -1.2109, 6.5078
-5.9259, -1.4237, 6.2755
-6.0723, -1.6532, 6.0683
-6.3151, -1.9022, 5.8883
-6.6549, -2.1737, 5.7384
-7.0936, -2.4706, 5.6224
-7.6340, -2.7957, 5.5454
-8.2802, -3.1514, 5.5137
-9.0366, -3.5390, 5.5354
-9.9073, -3.9580, 5.6199
-10.8955, -4.4056, 5.7785
-12.0017, -4.8752, 6.0238
-13.2225, -5.3554, 6.3689
-14.5479, -5.8285, 6.8262
-15.9591, -6.2693, 7.4051
-17.4255, -6.6446, 8.1088
-18.9024, -6.9143, 8.9300
-20.3298, -7.0345, 9.8467
-21.6336, -6.9641, 10.8189
-22.7299, -6.6731, 11.7886
-23.5333, -6.1523, 12.6840
-23.9692, -5.4212, 13.4300
-23.9859, -4.5287, 13.9621
-23.5650, -3.5469, 14.2400
-22.7260, -2.5572, 14.2554
-21.5232, -1.6349, 14.0320
-20.0364, -0.8360, 13.6162
-18.3579, -0.1916, 13.0657
-16.5797, 0.2909, 12.4366
-14.7841, 0.6224, 11.7763
-13.0377, 0.8245, 11.1194
-11.3895, 0.9232, 10.4880
-9.8719, 0.9439, 9.8941
-8.5029, 0.9091, 9.3423
-7.2896, 0.8374, 8.8325
-6.2307, 0.7430, 8.3621
-5.3194, 0.6362, 7.9272
-4.5456, 0.5244, 7.5239
-3.8972, 0.4123, 7.1484
-3.3618, 0.3028, 6.7972
-2.9270, 0.1972, 6.4677
-2.5813, 0.0959, 6.1575
-2.3143, -0.0015, 5.8648
-2.1169, -0.0959, 5.5882
-1.9816, -0.1888, 5.3264
-1.9019, -0.2818, 5.0786
-1.8731, -0.3767, 4.8442
-1.8917, -0.4757, 4.6226
-1.9557, -0.5810, 4.4136
-2.0641, -0.6951, 4.2171
-2.2175, -0.8207, 4.0333
-2.4176, -0.9608, 3.8624
-2.6673, -1.1187, 3.7053
-2.9710, -1.2979, 3.5631
-3.3343, -1.5026, 3.4374
-3.7644, -1.7372, 3.3307
-4.2698, -2.0065, 3.2464
-4.8606, -2.3158, 3.1889
-5.5484, -2.6706, 3.1645
-6.3462, -3.0763, 3.1815
-7.2683, -3.5377, 3.2505
-8.3295, -4.0584, 3.3857
-9.5442, -4.6395, 3.6048
-10.9251, -5.2772, 3.9297
-12.4803, -5.9610, 4.3860
-14.2101, -6.6695, 5.0019
-16.1014, -7.3670, 5.8051
-18.1218, -7.9994, 6.8166
-20.2126, -8.4934, 8.0415
-22.2826, -8.7599, 9.4569
-24.2067, -8.7059, 10.9999
-25.8322, -8.2566, 12.5614
-26.9960, -7.3832, 13.9942
-27.5527, -6.1262, 15.1396
-27.4074, -4.5997, 15.8676
-26.5401, -2.9692, 16.1146
-25.0127, -1.4079, 15.9006
-22.9544, -0.0534, 15.3149
-20.5314, 1.0181, 14.4832
-17.9146, 1.7920, 13.5302
-15.2540, 2.2986, 12.5561
-12.6652, 2.5917, 11.6272
-10.2260, 2.7301, 10.7789
-7.9806, 2.7673, 10.0244
-5.9469, 2.7466, 9.3627
-4.1232, 2.7007, 8.7860
-2.4955, 2.6530, 8.2840
-1.0419, 2.6194, 7.8467
0.2633, 2.6110, 7.4656
1.4478, 2.6347, 7.1344
2.5390, 2.6952, 6.8487
3.5634, 2.7955, 6.6064
4.5465, 2.9376, 6.4072
5.5115, 3.1225, 6.2528
6.4803, 3.3507, 6.1463
7.4722, 3.6218, 6.0928
8.5046, 3.9340, 6.0990
9.5920, 4.2839, 6.1733
10.7451, 4.6657, 6.3255
11.9704, 5.0699, 6.5661
13.2682, 5.4824, 6.9059
14.6312, 5.8835, 7.3538
16.0419, 6.2471, 7.9152
17.4712, 6.5408, 8.5886
18.8763, 6.7276, 9.3618
20.2014, 6.7695, 10.2095
21.3790, 6.6335, 11.0907
22.3357, 6.2992, 11.9501
22.9999, 5.7661, 12.7238
23.3124, 5.0584, 13.3487
23.2365, 4.2240, 13.7738
22.7654, 3.3275, 13.9707
21.9245, 2.4385, 13.9379
20.7674, 1.6187, 13.6995
19.3675, 0.9132, 13.2971
17.8070, 0.3459, 12.7799
16.1669, -0.0783, 12.1953
14.5189, -0.3691, 11.5830
12.9213, -0.5451, 10.9723
11.4172, -0.6279, 10.3824
10.0356, -0.6393, 9.8240
8.7932, -0.5985, 9.3016
7.6970, -0.5212, 8.8160
6.7469, -0.4197, 8.3653
5.9379, -0.3030, 7.9467
5.2620, -0.1775, 7.5572
4.7097, -0.0469, 7.1939
4.2710, 0.0864, 6.8541
3.9361, 0.2218, 6.5357
3.6960, 0.3595, 6.2370
3.5431, 0.5005, 5.9568
3.4710, 0.6467, 5.6943
3.4749, 0.8003, 5.4492
3.5515, 0.9640, 5.2214
3.6994, 1.1409, 5.0113
3.9187, 1.3344, 4.8200
4.2110, 1.5482, 4.6489
4.5798, 1.7865, 4.5002
5.0300, 2.0536, 4.3771
5.5683, 2.3538, 4.2838
6.2027, 2.6917, 4.2258
6.9423, 3.0715, 4.2106
7.7974, 3.4967, 4.2474
8.7784, 3.9691, 4.3483
9.8952, 4.4884, 4.5279
11.1556, 5.0499, 4.8037
12.5633, 5.6432, 5.1957
14.1148, 6.2493, 5.7249
15.7958, 6.8383, 6.4106
17.5764, 7.3668, 7.2665
19.4065, 7.7784, 8.2931
21.2119, 8.0061, 9.4704
22.8939, 7.9813, 10.7498
24.3335, 7.6481, 12.0504
25.4044, 6.9822, 13.2642
25.9913, 6.0058, 14.2728
26.0124, 4.7937, 14.9730
25.4390, 3.4612, 15.3030
24.3022, 2.1379, 15.2577
22.6881, 0.9381, 14.8857
20.7186, -0.0613, 14.2706
18.5294, -0.8282, 13.5067
16.2485, -1.3681, 12.6783
13.9830, -1.7115, 11.8492
11.8127, -1.8999, 11.0599
9.7900, -1.9756, 10.3315
7.9437, -1.9762, 9.6713
6.2844, -1.9323, 9.0778
4.8091, -1.8669, 8.5453
3.5061, -1.7971, 8.0666
2.3579, -1.7346, 7.6343
1.3445, -1.6877, 7.2421
0.4443, -1.6619, 6.8848
-0.3639, -1.6610, 6.5583
-1.1012, -1.6877, 6.2598
-1.7875, -1.7440, 5.9877
-2.4418, -1.8318, 5.7412
-3.0821, -1.9527, 5.5204
-3.7253, -2.1086, 5.3265
-4.3880, -2.3017, 5.1617
-5.0858, -2.5341, 5.0291
-5.8342, -2.8081, 4.9333
-6.6481, -3.1260, 4.8805
-7.5418, -3.4894, 4.8785
-8.5291, -3.8986, 4.9373
-9.6217, -4.3522, 5.0691
-10.8294, -4.8454, 5.2883
-12.1573, -5.3687, 5.6113
-13.6044, -5.9060, 6.0552
-15.1604, -6.4324, 6.6359
-16.8021, -6.9127, 7.3646
-18.4896, -7.3012, 8.2431
-20.1637, -7.5434, 9.2574
-21.7447, -7.5821, 10.3715
-23.1353, -7.3679, 11.5245
-24.2291, -6.8722, 12.6320
-24.9243, -6.1010, 13.5968
-25.1412, -5.1016, 14.3270
-24.8385, -3.9579, 14.7567
-24.0232, -2.7743, 14.8615
-22.7502, -1.6531, 14.6620
-21.1117, -0.6740, 14.2145
-19.2201, 0.1173, 13.5935
-17.1903, 0.7086, 12.8741
-15.1253, 1.1135, 12.1190
-13.1082, 1.3609, 11.3734
-11.1991, 1.4854, 10.6654
-9.4364, 1.5206, 10.0087
-7.8402, 1.4958, 9.4075
-6.4168, 1.4345, 8.8601
-5.1622, 1.3546, 8.3619
-4.0656, 1.2690, 7.9070
-3.1123, 1.1869, 7.4897
-2.2857, 1.1144, 7.1049
-1.5681, 1.0555, 6.7481
-0.9422, 1.0130, 6.4160
-0.3914, 0.9884, 6.1058
0.1001, 0.9828, 5.8153
0.5468, 0.9971, 5.5431
0.9624, 1.0318, 5.2881
1.3595, 1.0881, 5.0498
1.7500, 1.1669, 4.8278
2.1452, 1.2697, 4.6224
2.5563, 1.3983, 4.4341
2.9942, 1.5552, 4.2641
3.4699, 1.7429, 4.1142
3.9949, 1.9649, 3.9870
4.5811, 2.2247, 3.8858
5.2412, 2.5265, 3.8157
5.9884, 2.8745, 3.7830
6.8368, 3.2725, 3.7962
7.8005, 3.7238, 3.8663
8.8937, 4.2297, 4.0073
10.1289, 4.7887, 4.2364
11.5159, 5.3943, 4.5739
13.0589, 6.0325, 5.0433
14.7527, 6.6789, 5.6683
16.5784, 7.2956, 6.4704
18.4979, 7.8289, 7.4619
20.4479, 8.2096, 8.6378
22.3370, 8.3593, 9.9655
24.0459, 8.2022, 11.3768
25.4366, 7.6856, 12.7663
26.3695, 6.8016, 14.0029
26.7283, 5.6022, 14.9547
26.4459, 4.1972, 15.5228
25.5218, 2.7312, 15.6675
24.0233, 1.3478, 15.4171
22.0707, 0.1566, 14.8530
19.8115, -0.7841, 14.0820
17.3944, -1.4652, 13.2079
14.9491, -1.9134, 12.3138
12.5756, -2.1737, 11.4551
10.3422, -2.2957, 10.6622
8.2884, -2.3247, 9.9473
6.4311, -2.2979, 9.3104
4.7702, -2.2441, 8.7457
3.2944, -2.1841, 8.2448
1.9853, -2.1325, 7.7992
0.8205, -2.0994, 7.4012
-0.2238, -2.0917, 7.0449
-1.1721, -2.1139, 6.7259
-2.0480, -2.1693, 6.4412
-2.8745, -2.2604, 6.1896
-3.6730, -2.3890, 5.9709
-4.4641, -2.5570, 5.7865
-5.2670, -2.7658, 5.6389
-6.0997, -3.0169, 5.5324
-6.9792, -3.3111, 5.4724
-7.9210, -3.6488, 5.4665
-8.9390, -4.0288, 5.5236
-10.0449, -4.4477, 5.6549
-11.2468, -4.8990, 5.8731
-12.5482, -5.3715, 6.1920
-13.9455, -5.8479, 6.6250
-15.4260, -6.3034, 7.1837
-16.9645, -6.7045, 7.8738
-18.5210, -7.0100, 8.6916
-20.0388, -7.1733, 9.6187
-21.4451, -7.1484, 10.6181
-22.6543, -6.8986, 11.6328
-23.5766, -6.4074, 12.5892
-24.1296, -5.6873, 13.4066
-24.2520, -4.7834, 14.0122
-23.9164, -3.7685, 14.3564
-23.1349, -2.7287, 14.4231
-21.9586, -1.7469, 14.2317
-20.4677, -0.8872, 13.8286
-18.7584, -0.1872, 13.2744
-16.9288, 0.3418, 12.6303
-15.0676, 0.7094, 11.9486
-13.2476, 0.9379, 11.2678
-11.5225, 1.0549, 10.6131
-9.9283, 1.0880, 9.9979
-8.4853, 1.0620, 9.4277
-7.2015, 0.9969, 8.9024
-6.0760, 0.9083, 8.4191
-5.1016, 0.8079, 7.9736
-4.2675, 0.7038, 7.5616
-3.5606, 0.6012, 7.1786
-2.9673, 0.5036, 6.8211
-2.4740, 0.4129, 6.4860
-2.0677, 0.3299, 6.1707
-1.7366, 0.2545, 5.8731
-1.4701, 0.1863, 5.5915
-1.2589, 0.1245, 5.3247
-1.0950, 0.0682, 5.0714
-0.9717, 0.0162, 4.8309
-0.8833, -0.0327, 4.6022
-0.8254, -0.0796, 4.3847
-0.7944, -0.1258, 4.1779
-0.7878, -0.1725, 3.9812
-0.8037, -0.2211, 3.7942
-0.8413, -0.2728, 3.6166
-0.9001, -0.3290, 3.4479
-0.9807, -0.3913, 3.2879
-1.0840, -0.4612, 3.1365
-1.2120, -0.5408, 2.9936
-1.3672, -0.6319, 2.8592
-1.5528, -0.7369, 2.7336
-1.7730, -0.8585, 2.6171
-2.0329, -0.9998, 2.5104
-2.3386, -1.1643, 2.4146
-2.6973, -1.3561, 2.3312
-3.1178, -1.5798, 2.2625
-3.6099, -1.8405, 2.2114
-4.1854, -2.1442, 2.1825
-4.8577, -2.4972, 2.1815
-5.6418, -2.9062, 2.2166
-6.5545, -3.3778, 2.2986
-7.6139, -3.9176, 2.4420
-8.8384, -4.5296, 2.6655
-10.2459, -5.2134, 2.9931
-11.8507, -5.9618, 3.4543
-13.6602, -6.7568, 4.0833
-15.6689, -7.5639, 4.9165
-17.8515, -8.3274, 5.9865
-20.1529, -8.9656, 7.3117
-22.4801, -9.3725, 8.8809
-24.6960, -9.4290, 10.6356
-26.6231, -9.0286, 12.4569
-28.0621, -8.1142, 14.1692
-28.8253, -6.7153, 15.5697
-28.7801, -4.9619, 16.4825
-27.8863, -3.0596, 16.8141
-26.2089, -1.2315, 16.5823
-23.9010, 0.3444, 15.9007
-21.1650, 1.5726, 14.9317
-18.2078, 2.4398, 13.8350
-15.2084, 2.9908, 12.7345
-12.3003, 3.2975, 11.7082
-9.5699, 3.4351, 10.7944
-7.0624, 3.4690, 10.0035
-4.7920, 3.4501, 9.3304
-2.7514, 3.4149, 8.7630
-0.9199, 3.3887, 8.2879
0.7305, 3.3877, 7.8930
2.2314, 3.4221, 7.5690
3.6148, 3.4976, 7.3098
4.9116, 3.6171, 7.1121
6.1507, 3.7812, 6.9754
7.3578, 3.9885, 6.9016
8.5553, 4.2358, 6.8945
9.7613, 4.5178, 6.9596
10.9893, 4.8263, 7.1037
12.2469, 5.1501, 7.3337
13.5349, 5.4737, 7.6557
14.8460, 5.7774, 8.0736
16.1630, 6.0370, 8.5870
17.4588, 6.2246, 9.1887
18.6951, 6.3106, 9.8623
19.8242, 6.2677, 10.5810
20.7914, 6.0750, 11.3070
21.5405, 5.7237, 11.9942
22.0200, 5.2212, 12.5933
22.1910, 4.5927, 13.0586
22.0339, 3.8792, 13.3564
21.5522, 3.1310, 13.4704
20.7730, 2.3996, 13.4036
19.7433, 1.7297, 13.1763
18.5234, 1.1534, 12.8203
17.1792, 0.6880, 12.3722
15.7751, 0.3375, 11.8675
14.3686, 0.0952, 11.3363
13.0071, -0.0516, 10.8015
11.7267, -0.1188, 10.2791
10.5528, -0.1222, 9.7787
9.5010, -0.0766, 9.3056
8.5795, 0.0061, 8.8616
7.7906, 0.1160, 8.4466
7.1325, 0.2462, 8.0597
6.6009, 0.3916, 7.6993
6.1899, 0.5492, 7.3640
5.8934, 0.7177, 7.0525
5.7054, 0.8968, 6.7642
5.6206, 1.0874, 6.4986
5.6349, 1.2912, 6.2561
5.7454, 1.5103, 6.0376
5.9506, 1.7475, 5.8446
6.2507, 2.0060, 5.6795
6.6471, 2.2889, 5.5457
7.1428, 2.5993, 5.4475
7.7416, 2.9402, 5.3907
8.4484, 3.3137, 5.3825
9.2681, 3.7206, 5.4317
10.2053, 4.1598, 5.5491
11.2630, 4.6272, 5.7469
12.4408, 5.1144, 6.0387
13.7334, 5.6072, 6.4383
15.1277, 6.0844, 6.9581
16.6004, 6.5165, 7.6061
18.1144, 6.8655, 8.3822
19.6174, 7.0872, 9.2737
21.0406, 7.1356, 10.2504
22.3020, 6.9705, 11.2626
23.3119, 6.5682, 12.2423
23.9841, 5.9308, 13.1109
24.2490, 5.0925, 13.7923
24.0666, 4.1167, 14.2280
23.4350, 3.0861, 14.3904
22.3917, 2.0856, 14.2868
21.0072, 1.1861, 13.9552
19.3727, 0.4345, 13.4519
17.5859, -0.1492, 12.8386
15.7389, -0.5681, 12.1705
13.9095, -0.8405, 11.4910
12.1579, -0.9923, 10.8294
10.5257, -1.0513, 10.2030
9.0384, -1.0430, 9.6196
7.7079, -0.9889, 9.0809
6.5363, -0.9062, 8.5850
5.5186, -0.8075, 8.1281
4.6451, -0.7021, 7.7058
3.9039, -0.5960, 7.3139
3.2814, -0.4933, 6.9485
2.7644, -0.3962, 6.6064
2.3399, -0.3058, 6.2848
1.9958, -0.2223, 5.9816
1.7216, -0.1452, 5.6951
1.5077, -0.0737, 5.4237
1.3460, -0.0068, 5.1663
1.2298, 0.0569, 4.9220
1.1536, 0.1186, 4.6899
1.1129, 0.1799, 4.4695
1.1046, 0.2423, 4.2601
1.1264, 0.3073, 4.0614
1.1771, 0.3767, 3.8729
1.2564, 0.4522, 3.6944
1.3649, 0.5358, 3.5258
1.5039, 0.6297, 3.3670
1.6759, 0.7362, 3.2182
1.8842, 0.8580, 3.0796
2.1330, 0.9981, 2.9520
2.4278, 1.1599, 2.8362
2.7751, 1.3474, 2.7337
3.1827, 1.5649, 2.6466
3.6600, 1.8173, 2.5777
4.2176, 2.1102, 2.5311
4.8680, 2.4495, 2.5123
5.6252, 2.8414, 2.5288
6.5048, 3.2922, 2.5905
7.5237, 3.8071, 2.7108
8.6992, 4.3899, 2.9070
10.0478, 5.0406, 3.2009
11.5834, 5.7532, 3.6194
13.3134, 6.5118, 4.1938
15.2342, 7.2866, 4.9579
17.3244, 8.0283, 5.9424
19.5366, 8.6646, 7.1669
21.7889, 9.1005, 8.6257
23.9596, 9.2265, 10.2728
25.8884, 8.9395, 12.0082
27.3904, 8.1753, 13.6782
28.2845, 6.9422, 15.0969
28.4322, 5.3401, 16.0910
27.7737, 3.5463, 16.5519
26.3457, 1.7686, 16.4693
24.2735, 0.1875, 15.9271
21.7381, -1.0855, 15.0671
18.9366, -2.0166, 14.0415
16.0476, -2.6330, 12.9767
13.2113, -2.9953, 11.9589
10.5235, -3.1738, 11.0349
8.0394, -3.2329, 10.2223
5.7819, -3.2247, 9.5211
3.7510, -3.1884, 8.9217
1.9312, -3.1513, 8.4120
0.2981, -3.1320, 7.9802
-1.1772, -3.1424, 7.6163
-2.5254, -3.1900, 7.3133
-3.7769, -3.2792, 7.0669
-4.9606, -3.4120, 6.8753
-6.1034, -3.5892, 6.7390
-7.2294, -3.8096, 6.6609
-8.3598, -4.0709, 6.6455
-9.5119, -4.3688, 6.6992
-10.6992, -4.6962, 6.8295
-11.9297, -5.0434, 7.0445
-13.2052, -5.3961, 7.3520
-14.5199, -5.7358, 7.7582
